时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2012-01-04 16:00:00,-2,-5.9,0,-5903.6,97976,0,-3.98
2012-01-05 16:00:00,-2.96,-11.26,0,-5358,0,0,-8.55
2012-01-06 16:00:00,-2.35,-11.96,0,-696,0,0,-9.84
2012-01-09 16:00:00,0.97,-7.87,4088,0,0,0,-8.76
2012-01-10 16:00:00,4.33,-4.78,3090,0,0,0,-8.73
2012-01-11 16:00:00,3.83,-4.59,190,0,0,0,-8.11
2012-01-12 16:00:00,3.81,-4.37,224,0,0,0,-7.88
2012-01-13 16:00:00,2.07,-8.25,0,-3882,0,0,-10.11
2012-01-16 16:00:00,-0,-15.28,0,-7030,0,0,-15.28
2012-01-17 16:00:00,4.9,-10.02,5254,0,0,0,-14.22
2012-01-18 16:00:00,3.26,-12.63,0,-2601.93,59039,-88436,-15.39
2012-01-19 16:00:00,5.23,-12.33,298,0,0,0,-16.69
2012-01-20 16:00:00,6.75,-11.92,408,0,0,0,-17.49
2012-01-30 16:00:00,4.9,-12.03,0,-106,0,0,-16.14
2012-01-31 16:00:00,5.05,-11.73,293,0,0,0,-15.97
2012-02-01 16:00:00,3.55,-12.2,0,-467,0,0,-15.21
2012-02-02 16:00:00,5.99,-11.34,864,0,0,0,-16.35
2012-02-03 16:00:00,6.84,-10.13,1204,0,0,0,-15.88
2012-02-06 16:00:00,6.76,-9.77,363,0,0,0,-15.48
2012-02-07 16:00:00,4.78,-10.67,0,-905,0,0,-14.75
2012-02-08 16:00:00,7.78,-6.81,3863.85,0,84902,-57642,-13.54
2012-02-09 16:00:00,7.82,-7.54,0,-732,0,0,-14.25
2012-02-10 16:00:00,8.01,-6.99,549,0,0,0,-13.89
2012-02-13 16:00:00,7.94,-4.24,2751,0,0,0,-11.28
2012-02-14 16:00:00,7.52,-5.14,0,-894,0,0,-11.77
2012-02-15 16:00:00,8.69,-0.89,4244,0,0,0,-8.81
2012-02-16 16:00:00,8.11,-0.9,0,-9,0,0,-8.33
2012-02-17 16:00:00,8.16,-1.68,0,-777,0,0,-9.1
2012-02-20 16:00:00,8.31,-2.3,0,-626,0,0,-9.8
2012-02-21 16:00:00,9.24,-0.88,1419,0,0,0,-9.26
2012-02-22 16:00:00,10.73,0.82,1705.9,0,95713,-94966,-8.95
2012-02-23 16:00:00,11.11,0.86,41,0,0,0,-9.23
2012-02-24 16:00:00,12.89,3.02,2153,0,0,0,-8.74
2012-02-27 16:00:00,13.25,3.49,478,0,0,0,-8.62
2012-02-28 16:00:00,13.5,0.56,0,-2937,0,0,-11.4
2012-02-29 16:00:00,12.29,-1.53,0,-2090,0,0,-12.31
2012-03-01 16:00:00,12.26,-1.19,341,0,0,0,-11.98
2012-03-02 16:00:00,14.25,1.09,2282,0,0,0,-11.52
2012-03-05 16:00:00,13.51,1.1,7,0,0,0,-10.93
2012-03-06 16:00:00,11.74,3.82,2723,0,0,0,-7.09
2012-03-07 16:00:00,10.97,2.42,0,-1396.81,102281,-100298,-7.7
2012-03-08 16:00:00,12.36,4.57,2151,0,0,0,-6.93
2012-03-09 16:00:00,13.58,6.71,2134,0,0,0,-6.05
2012-03-12 16:00:00,13.16,7.05,338,0,0,0,-5.4
2012-03-13 16:00:00,14.3,8.15,1101,0,0,0,-5.38
2012-03-14 16:00:00,11.06,3.31,0,-4840,0,0,-6.98
2012-03-15 16:00:00,10.22,1.58,0,-1728,0,0,-7.84
2012-03-16 16:00:00,11.84,4.55,2969,0,0,0,-6.52
2012-03-19 16:00:00,12.12,5.78,1229,0,0,0,-5.65
2012-03-20 16:00:00,10.18,2.54,0,-3238,0,0,-6.93
2012-03-21 16:00:00,10.32,0.75,0,-1783.54,99698,-100504,-8.67
2012-03-22 16:00:00,10.15,0.12,0,-639.2,0,0,-9.11
2012-03-23 16:00:00,8.83,-0.47,0,-584,0,0,-8.55
2012-03-26 16:00:00,8.94,2.27,2734,0,0,0,-6.12
2012-03-27 16:00:00,8.59,2.17,0,-98,0,0,-5.91
2012-03-28 16:00:00,5.51,-6.26,0,-8430,0,0,-11.16
2012-03-29 16:00:00,4.15,-10.38,0,-4120,0,0,-13.95
2012-03-30 16:00:00,4.65,-9.96,420,0,0,0,-13.96
2012-04-05 16:00:00,7.12,-7.48,2478,0,0,0,-13.63
2012-04-06 16:00:00,7.42,-7.18,300,0,0,0,-13.59
2012-04-09 16:00:00,6.37,-9.24,0,-2057.8,90519,-90582,-14.68
2012-04-10 16:00:00,7.42,-8.43,813,0,0,0,-14.76
2012-04-11 16:00:00,7.43,-9.19,0,-760,0,0,-15.47
2012-04-12 16:00:00,9.58,-7.47,1717,0,0,0,-15.56
2012-04-13 16:00:00,10.01,-5.91,1566,0,0,0,-14.47
2012-04-16 16:00:00,9.73,-6.06,0,-149,0,0,-14.39
2012-04-17 16:00:00,8.36,-7.22,0,-1161,0,0,-14.38
2012-04-18 16:00:00,10.84,-4.71,2506,0,0,0,-14.03
2012-04-19 16:00:00,10.67,-5.04,0,-332,0,0,-14.2
2012-04-20 16:00:00,11.98,-3.78,1265,0,0,0,-14.07
2012-04-23 16:00:00,11.1,-5.84,0,-2062.54,93419,-94051,-15.25
2012-04-24 16:00:00,11.05,-6.72,0,-878,0,0,-16
2012-04-25 16:00:00,11.95,-5.82,900,0,0,0,-15.87
2012-04-26 16:00:00,12.18,-6.92,0,-1102,0,0,-17.03
2012-04-27 16:00:00,11.95,-5.97,954,0,0,0,-16.01
2012-05-02 16:00:00,14.4,-5.87,94,0,0,0,-17.72
2012-05-03 16:00:00,14.74,-5.88,0,-13,0,0,-17.97
2012-05-04 16:00:00,15.78,-5.38,503,0,0,0,-18.28
2012-05-07 16:00:00,15.86,-4.11,1274,0,0,0,-17.24
2012-05-08 16:00:00,15.49,-3.92,186,0,0,0,-16.81
2012-05-09 16:00:00,13.29,-7.23,0,-3305.19,94168,-92796,-18.11
2012-05-10 16:00:00,13.28,-7.15,72,0,0,0,-18.03
2012-05-11 16:00:00,12.41,-8.01,0,-854,0,0,-18.17
2012-05-14 16:00:00,11.5,-7.7,309,0,0,0,-17.22
2012-05-15 16:00:00,11.58,-8.51,0,-811,0,0,-18.01
2012-05-16 16:00:00,9.76,-9.86,0,-1352,0,0,-17.88
2012-05-17 16:00:00,11.43,-9.45,412,0,0,0,-18.74
2012-05-18 16:00:00,9.73,-10.73,0,-1277,0,0,-18.65
2012-05-21 16:00:00,10.29,-8.76,1972,0,0,0,-17.27
2012-05-22 16:00:00,12.01,-8.76,0,-1,0,0,-18.54
2012-05-23 16:00:00,11.56,-10.02,0,-1259.83,89820,-89892,-19.34
2012-05-24 16:00:00,10.64,-12.59,0,-2574,0,0,-21
2012-05-25 16:00:00,9.69,-15.32,0,-2728,0,0,-22.8
2012-05-28 16:00:00,11.47,-15.12,202,0,0,0,-23.85
2012-05-29 16:00:00,13.01,-14.43,691,0,0,0,-24.28
2012-05-30 16:00:00,12.64,-13.76,664,0,0,0,-23.44
2012-05-31 16:00:00,12.21,-13,762,0,0,0,-22.47
2012-06-01 16:00:00,12.25,-13.36,0,-363,0,0,-22.82
2012-06-04 16:00:00,9.09,-17.58,0,-4218,0,0,-24.45
2012-06-05 16:00:00,9.08,-17.24,336,0,0,0,-24.13
2012-06-06 16:00:00,9.02,-18.25,0,-1007.91,79919,-81603,-25.01
2012-06-07 16:00:00,8.37,-18.85,0,-593,0,0,-25.12
2012-06-08 16:00:00,7.61,-20.29,0,-1448.6,0,0,-25.93
2012-06-11 16:00:00,9.06,-19.33,969,0,0,0,-26.03
2012-06-12 16:00:00,8.29,-19.8,0,-473,0,0,-25.94
2012-06-13 16:00:00,10.01,-17.57,2227,0,0,0,-25.07
2012-06-14 16:00:00,9.15,-18.66,0,-1085,0,0,-25.48
2012-06-15 16:00:00,9.48,-18.51,146,0,0,0,-25.57
2012-06-18 16:00:00,10.04,-16.78,1733,0,0,0,-24.37
2012-06-19 16:00:00,9.08,-16.91,0,-136,0,0,-23.83
2012-06-20 16:00:00,8.82,-15.68,1235.82,0,80461,-79956,-22.51
2012-06-21 16:00:00,7.1,-17.45,0,-1772,0,0,-22.92
2012-06-25 16:00:00,4.72,-19.04,0,-1588,0,0,-22.69
2012-06-26 16:00:00,4.65,-19.02,17,0,0,0,-22.62
2012-06-27 16:00:00,4.33,-19.51,0,-492,0,0,-22.85
2012-06-28 16:00:00,3.41,-19.53,0,-18,0,0,-22.18
2012-06-29 16:00:00,4.94,-18.72,806,0,0,0,-22.55
2012-07-02 16:00:00,5.09,-16.62,2109,0,0,0,-20.66
2012-07-03 16:00:00,5.24,-17.15,0,-532,0,0,-21.28
2012-07-04 16:00:00,5.08,-17.63,0,-481,0,0,-21.61
2012-07-05 16:00:00,3.61,-20.74,0,-3111.29,80051,-79329,-23.5
2012-07-06 16:00:00,5.41,-20.93,0,-194,0,0,-24.99
2012-07-09 16:00:00,3,-23.01,0,-2074,0,0,-25.25
2012-07-10 16:00:00,2.6,-23.9,0,-897,0,0,-25.83
2012-07-11 16:00:00,3.4,-23.64,260,0,0,0,-26.15
2012-07-12 16:00:00,4.41,-23.2,442,0,0,0,-26.44
2012-07-13 16:00:00,4.47,-22.7,502,0,0,0,-26.01
2012-07-16 16:00:00,2.3,-23.35,0,-652,0,0,-25.07
2012-07-17 16:00:00,2.92,-21.2,2150,0,0,0,-23.44
2012-07-18 16:00:00,2.92,-20.55,648,0,0,0,-22.8
2012-07-19 16:00:00,3.35,-19.99,559.88,0,78415,-77827,-22.58
2012-07-20 16:00:00,2.25,-20.63,0,-640,0,0,-22.38
2012-07-23 16:00:00,0.84,-22.07,0,-1440,0,0,-22.72
2012-07-24 16:00:00,1.29,-20.19,1881,0,0,0,-21.21
2012-07-25 16:00:00,0.61,-20.03,161,0,0,0,-20.51
2012-07-26 16:00:00,0.07,-20.29,0,-257,0,0,-20.35
2012-07-27 16:00:00,0.14,-20.8,0,-512,0,0,-20.91
2012-07-30 16:00:00,-0.42,-22.41,0,-1612,0,0,-22.08
2012-07-31 16:00:00,-0.55,-24.9,0,-2485,0,0,-24.48
2012-08-01 16:00:00,0.55,-25.21,0,-308,0,0,-25.62
2012-08-02 16:00:00,-0.46,-24.77,440.82,0,73058,-73932,-24.42
2012-08-03 16:00:00,0.34,-22.86,1906,0,0,0,-23.12
2012-08-06 16:00:00,1.7,-20.64,2216,0,0,0,-21.97
2012-08-07 16:00:00,1.84,-20.11,530,0,0,0,-21.55
2012-08-08 16:00:00,1.88,-20.67,0,-557,0,0,-22.13
2012-08-09 16:00:00,2.81,-18.96,1712,0,0,0,-21.17
2012-08-10 16:00:00,2.3,-18.39,571,0,0,0,-20.22
2012-08-13 16:00:00,0.26,-19.56,0,-1177,0,0,-19.77
2012-08-14 16:00:00,0.48,-18.59,975,0,0,0,-18.98
2012-08-15 16:00:00,-0.6,-18.18,412,0,0,0,-17.69
2012-08-16 16:00:00,-1.11,-18.91,0,-730.28,79529,-80316,-18
2012-08-17 16:00:00,-1.38,-18.71,196,0,0,0,-17.57
2012-08-20 16:00:00,-1.87,-17.96,753,0,0,0,-16.4
2012-08-21 16:00:00,-1.37,-16.77,1188,0,0,0,-15.61
2012-08-22 16:00:00,-2.14,-17.67,0,-896,0,0,-15.87
2012-08-23 16:00:00,-1.86,-16.23,1438,0,0,0,-14.64
2012-08-24 16:00:00,-2.99,-15.3,932,0,0,0,-12.69
2012-08-27 16:00:00,-5.01,-16.64,0,-1342,0,0,-12.24
2012-08-28 16:00:00,-4.58,-13.89,2750,0,0,0,-9.76
2012-08-29 16:00:00,-5.58,-13.59,302,0,0,0,-8.48
2012-08-30 16:00:00,-5.73,-17.11,0,-3520.31,84141,-83737,-12.07
2012-08-31 16:00:00,-6.01,-15.14,1965,0,0,0,-9.71
2012-09-03 16:00:00,-5,-14.11,1030,0,0,0,-9.59
2012-09-04 16:00:00,-6.02,-13.81,302,0,0,0,-8.29
2012-09-05 16:00:00,-6.22,-13.27,536,0,0,0,-7.52
2012-09-06 16:00:00,-5.45,-10.8,2473,0,0,0,-5.66
2012-09-07 16:00:00,-1.22,-8.81,1995,0,0,0,-7.68
2012-09-10 16:00:00,-0.81,-5.55,3256,0,0,0,-4.78
2012-09-11 16:00:00,-1.44,-6.62,0,-1068,0,0,-5.26
2012-09-12 16:00:00,-1.09,-5.61,1012,0,0,0,-4.57
2012-09-13 16:00:00,-2.02,-8.67,0,-3062.44,91598,-92603,-6.79
2012-09-14 16:00:00,-1.29,-8.1,566,0,0,0,-6.9
2012-09-17 16:00:00,-3.71,-12.43,0,-4322,0,0,-9.06
2012-09-18 16:00:00,-4.71,-12.93,0,-504,0,0,-8.63
2012-09-19 16:00:00,-4.24,-10.99,1941,0,0,0,-7.05
2012-09-20 16:00:00,-6.39,-15.27,0,-4285,0,0,-9.49
2012-09-21 16:00:00,-6.25,-15.46,0,-185,0,0,-9.82
2012-09-24 16:00:00,-5.55,-16.3,0,-845,0,0,-11.38
2012-09-25 16:00:00,-5.78,-17.92,0,-1615,0,0,-12.88
2012-09-26 16:00:00,-6.86,-20.05,0,-2127,0,0,-14.16
2012-09-27 16:00:00,-4.01,-19.34,704.59,0,78373,-77136,-15.97
2012-09-28 16:00:00,-2.24,-17.42,1917,0,0,0,-15.53
2012-10-08 16:00:00,-3.23,-16.51,917,0,0,0,-13.72
2012-10-09 16:00:00,-1.09,-13.65,2857,0,0,0,-12.7
2012-10-10 16:00:00,-0.92,-13.02,632,0,0,0,-12.21
2012-10-11 16:00:00,-1.84,-13.36,0,-344,0,0,-11.74
2012-10-12 16:00:00,-1.76,-12.95,414,0,0,0,-11.39
2012-10-15 16:00:00,-2.17,-14.23,0,-1287,0,0,-12.33
2012-10-16 16:00:00,-2.03,-12.52,1719,0,0,0,-10.71
2012-10-17 16:00:00,-1.92,-10.7,1816,0,0,0,-8.95
2012-10-18 16:00:00,-0.41,-10.34,357.69,0,88287,-88045,-9.97
2012-10-19 16:00:00,-0.57,-10.12,217,0,0,0,-9.6
2012-10-22 16:00:00,-0.18,-10.06,62,0,0,0,-9.9
2012-10-23 16:00:00,-1.43,-12.22,0,-2157,0,0,-10.95
2012-10-24 16:00:00,-1.62,-12.26,0,-42,0,0,-10.82
2012-10-25 16:00:00,-2.32,-12.17,91,0,0,0,-10.08
2012-10-26 16:00:00,-4.17,-14.55,0,-2379,0,0,-10.83
2012-10-29 16:00:00,-4.68,-15.66,0,-1113,0,0,-11.52
2012-10-30 16:00:00,-4.51,-14.88,779,0,0,0,-10.86
2012-10-31 16:00:00,-3.88,-14.52,361,0,0,0,-11.07
2012-11-01 16:00:00,-2.04,-12.93,1591.17,0,84606,-84920,-11.12
2012-11-02 16:00:00,-1.66,-12.71,220,0,0,0,-11.24
2012-11-05 16:00:00,-1.87,-9.96,2750,0,0,0,-8.24
2012-11-06 16:00:00,-2.28,-8.98,978,0,0,0,-6.86
2012-11-07 16:00:00,-2.48,-11.5,0,-2512,0,0,-9.25
2012-11-08 16:00:00,-4.28,-13.86,0,-2364,0,0,-10.01
2012-11-09 16:00:00,-4.47,-13.78,78,0,0,0,-9.75
2012-11-12 16:00:00,-4,-13.29,488,0,0,0,-9.68
2012-11-13 16:00:00,-5.68,-16.58,0,-3286,0,0,-11.56
2012-11-14 16:00:00,-5.23,-17.87,0,-1292,0,0,-13.34
2012-11-15 16:00:00,-6.48,-20.51,0,-2641.04,80865,-80724,-15
2012-11-16 16:00:00,-7.18,-21.15,0,-640,0,0,-15.05
2012-11-19 16:00:00,-7.28,-20.99,164,0,0,0,-14.79
2012-11-20 16:00:00,-7.71,-21.16,0,-167,0,0,-14.57
2012-11-21 16:00:00,-6.43,-20.45,708,0,0,0,-14.98
2012-11-22 16:00:00,-7.17,-21.66,0,-1216,0,0,-15.61
2012-11-23 16:00:00,-6.53,-19.12,2539,0,0,0,-13.47
2012-11-26 16:00:00,-7.25,-18.73,392,0,0,0,-12.38
2012-11-27 16:00:00,-8.32,-22.82,0,-4085,0,0,-15.82
2012-11-28 16:00:00,-9.23,-23.77,0,-953,0,0,-16.02
2012-11-29 16:00:00,-9.81,-26.11,0,-2344.02,73829,-75558,-18.07
2012-11-30 16:00:00,-8.79,-25.07,1040,0,0,0,-17.85
2012-12-03 16:00:00,-10.1,-28.33,0,-3252,0,0,-20.28
2012-12-04 16:00:00,-9.13,-27.62,705,0,0,0,-20.35
2012-12-05 16:00:00,-5.88,-24.36,3260,0,0,0,-19.63
2012-12-06 16:00:00,-6.06,-24.79,0,-430,0,0,-19.94
2012-12-07 16:00:00,-4.22,-23.27,1522,0,0,0,-19.89
2012-12-10 16:00:00,-3.18,-21.3,1970,0,0,0,-18.72
2012-12-11 16:00:00,-3.72,-22.53,0,-1226,0,0,-19.54
2012-12-12 16:00:00,-3.32,-22.84,0,-313,0,0,-20.19
2012-12-13 16:00:00,-4.4,-24.59,0,-1754,75710,-74574,-21.12
2012-12-14 16:00:00,0.43,-21.62,2970,0,0,0,-21.96
2012-12-17 16:00:00,0.89,-21.56,62,0,0,0,-22.25
2012-12-18 16:00:00,0.95,-21.74,0,-182,0,0,-22.48
2012-12-19 16:00:00,1.08,-21.6,140,0,0,0,-22.44
2012-12-20 16:00:00,1.67,-21.93,0,-330,0,0,-23.21
2012-12-21 16:00:00,1.12,-20.35,1581,0,0,0,-21.23
2012-12-24 16:00:00,1.51,-19.43,918,0,0,0,-20.63
2012-12-25 16:00:00,4.38,-18.06,1378,0,0,0,-21.5
2012-12-26 16:00:00,4.77,-17.43,629,0,0,0,-21.19
2012-12-27 16:00:00,4.21,-18.44,0,-1008.54,82141,-81762,-21.73
2012-12-28 16:00:00,5.73,-17.22,1216,0,0,0,-21.71
2012-12-31 16:00:00,7.55,-16.86,364,0,0,0,-22.7
2013-01-04 16:00:00,7.62,-17.57,0,-716,0,0,-23.41
2013-01-07 16:00:00,8.11,-16.65,918,0,0,0,-22.9
2013-01-08 16:00:00,7.66,-16.56,98,0,0,0,-22.5
2013-01-09 16:00:00,7.69,-16.1,456,0,0,0,-22.09
2013-01-10 16:00:00,7.88,-16.04,62,0,0,0,-22.17
2013-01-11 16:00:00,5.86,-17.87,0,-1833,0,0,-22.42
2013-01-14 16:00:00,9.89,-16.23,1638,0,0,0,-23.77
2013-01-15 16:00:00,10.66,-14.81,1423.67,0,80791,-83479,-23.02
2013-01-16 16:00:00,9.86,-15.68,0,-875,0,0,-23.25
2013-01-17 16:00:00,8.83,-16.55,0,-868,0,0,-23.32
2013-01-18 16:00:00,10.64,-14.94,1612,0,0,0,-23.12
2013-01-21 16:00:00,11.3,-14.61,329,0,0,0,-23.28
2013-01-22 16:00:00,10.71,-14.9,0,-291,0,0,-23.13
2013-01-23 16:00:00,11.16,-15.32,0,-423,0,0,-23.82
2013-01-24 16:00:00,10.1,-17.09,0,-1765,0,0,-24.7
2013-01-25 16:00:00,9.63,-16.74,345,0,0,0,-24.05
2013-01-28 16:00:00,13.05,-14.83,1919,0,0,0,-24.66
2013-01-29 16:00:00,14.07,-12.69,2140.28,0,84346,-82168,-23.46
2013-01-30 16:00:00,14.62,-11.5,1183,0,0,0,-22.79
2013-01-31 16:00:00,14.54,-12.69,0,-1191,0,0,-23.77
2013-02-01 16:00:00,16.95,-12.89,0,-201,0,0,-25.52
2013-02-04 16:00:00,17.15,-11.32,1571,0,0,0,-24.3
2013-02-05 16:00:00,18.16,-8.76,2561,0,0,0,-22.78
2013-02-06 16:00:00,18.34,-8.27,488,0,0,0,-22.49
2013-02-07 16:00:00,17.65,-8.85,0,-572,0,0,-22.52
2013-02-08 16:00:00,18.16,-8.15,701,0,0,0,-22.27
2013-02-18 16:00:00,16.7,-6.27,1879,0,0,0,-19.68
2013-02-19 16:00:00,14.49,-9.01,0,-2747.98,91708,-93032,-20.53
2013-02-20 16:00:00,15.21,-7.77,1247,0,0,0,-19.95
2013-02-21 16:00:00,11.29,-7.69,75,0,0,0,-17.05
2013-02-22 16:00:00,10.69,-8.79,0,-1101,0,0,-17.6
2013-02-25 16:00:00,11.05,-8.61,184,0,0,0,-17.7
2013-02-26 16:00:00,9.46,-7.69,916,0,0,0,-15.67
2013-02-27 16:00:00,10.61,-6.49,1206,0,0,0,-15.46
2013-02-28 16:00:00,13.97,-4.39,2097,0,0,0,-16.11
2013-03-01 16:00:00,13.77,-2.97,1421,0,0,0,-14.71
2013-03-04 16:00:00,8.53,-7.12,0,-4148,0,0,-14.42
2013-03-05 16:00:00,11.81,-6.2,913.25,0,90180,-90597,-16.11
2013-03-06 16:00:00,12.98,-6.02,188,0,0,0,-16.82
2013-03-07 16:00:00,11.67,-7.67,0,-1653,0,0,-17.32
2013-03-08 16:00:00,11.13,-8.82,0,-1154,0,0,-17.95
2013-03-11 16:00:00,10.51,-8.55,269,0,0,0,-17.25
2013-03-12 16:00:00,8.95,-11.06,0,-2502,0,0,-18.37
2013-03-13 16:00:00,7.75,-10.97,86,0,0,0,-17.37
2013-03-14 16:00:00,8.04,-10.76,205,0,0,0,-17.4
2013-03-15 16:00:00,8.28,-10.08,681,0,0,0,-16.96
2013-03-18 16:00:00,6.68,-11.72,0,-1639,0,0,-17.25
2013-03-19 16:00:00,7.65,-11.55,170.15,0,86862,-86233,-17.84
2013-03-20 16:00:00,11.27,-9.29,2266,0,0,0,-18.48
2013-03-21 16:00:00,11.48,-8.57,720,0,0,0,-17.99
2013-03-22 16:00:00,11.62,-7.36,1202,0,0,0,-17
2013-03-25 16:00:00,11.4,-6.11,1258,0,0,0,-15.72
2013-03-26 16:00:00,9.78,-7.66,0,-1554,0,0,-15.89
2013-03-27 16:00:00,10.14,-6.94,720,0,0,0,-15.51
2013-03-28 16:00:00,6.55,-10.75,0,-3814,0,0,-16.24
2013-03-29 16:00:00,6.37,-11.94,0,-1186,0,0,-17.21
2013-04-01 16:00:00,6.29,-11.51,432,0,0,0,-16.75
2013-04-02 16:00:00,6,-12.49,0,-982.05,87473,-87128,-17.44
2013-04-03 16:00:00,5.87,-14.02,0,-1533,0,0,-18.79
2013-04-08 16:00:00,5.4,-13.51,513,0,0,0,-17.94
2013-04-09 16:00:00,6.13,-13.03,485,0,0,0,-18.05
2013-04-10 16:00:00,5.95,-13.16,0,-133,0,0,-18.04
2013-04-11 16:00:00,5.63,-13.64,0,-483,0,0,-18.24
2013-04-12 16:00:00,4.96,-14.31,0,-673,0,0,-18.36
2013-04-15 16:00:00,3.88,-16.22,0,-1905,0,0,-19.35
2013-04-16 16:00:00,4.85,-15.38,843,0,0,0,-19.29
2013-04-17 16:00:00,4.81,-14.92,455,0,0,0,-18.82
2013-04-18 16:00:00,5.08,-15.83,0,-908.66,83572,-83289,-19.9
2013-04-19 16:00:00,8.02,-14.24,1592,0,0,0,-20.61
2013-04-22 16:00:00,7.88,-13.62,616,0,0,0,-19.93
2013-04-23 16:00:00,4.42,-15.48,0,-1860,0,0,-19.06
2013-04-24 16:00:00,6.39,-14.52,960,0,0,0,-19.65
2013-04-25 16:00:00,5.21,-15.15,0,-629,0,0,-19.35
2013-04-26 16:00:00,4.33,-14.03,1121,0,0,0,-17.6
2013-05-02 16:00:00,4.43,-13.31,722,0,0,0,-16.99
2013-05-03 16:00:00,6.27,-12.47,834,0,0,0,-17.63
2013-05-06 16:00:00,7.68,-11.64,834,0,0,0,-17.94
2013-05-07 16:00:00,7.85,-10.69,951.55,0,86924,-87555,-17.19
2013-05-08 16:00:00,8.4,-10.89,0,-204,0,0,-17.8
2013-05-09 16:00:00,7.76,-11.01,0,-118,0,0,-17.42
2013-05-10 16:00:00,8.32,-9.84,1166,0,0,0,-16.77
2013-05-13 16:00:00,7.89,-9.76,86,0,0,0,-16.36
2013-05-14 16:00:00,6.29,-11.75,0,-1994,0,0,-16.97
2013-05-15 16:00:00,6.87,-10,1756,0,0,0,-15.79
2013-05-16 16:00:00,8.82,-8.69,1302,0,0,0,-16.09
2013-05-17 16:00:00,10.5,-8.37,326,0,0,0,-17.08
2013-05-20 16:00:00,11.25,-4.88,3488,0,0,0,-14.5
2013-05-21 16:00:00,11.47,-4.8,82.17,0,91552,-92930,-14.6
2013-05-22 16:00:00,11.61,-6.18,0,-1385,0,0,-15.94
2013-05-23 16:00:00,10.11,-7.32,0,-1136,0,0,-15.83
2013-05-24 16:00:00,10.72,-5.9,1418,0,0,0,-15.01
2013-05-27 16:00:00,10.82,-4.66,1244,0,0,0,-13.97
2013-05-28 16:00:00,12.73,-4.2,454,0,0,0,-15.02
2013-05-29 16:00:00,12.65,-3.09,1112,0,0,0,-13.97
2013-05-30 16:00:00,12.3,-2.79,301,0,0,0,-13.44
2013-05-31 16:00:00,11.11,-1.59,1197,0,0,0,-11.43
2013-06-03 16:00:00,10.95,3.75,5345,0,0,0,-6.49
2013-06-04 16:00:00,9.38,1.83,0,-1925.81,101846,-100366,-6.9
2013-06-05 16:00:00,9.16,1.17,0,-653,0,0,-7.32
2013-06-06 16:00:00,7.76,-1.83,0,-2998,0,0,-8.9
2013-06-07 16:00:00,5.9,-3.12,0,-1294,0,0,-8.52
2013-06-13 16:00:00,2.31,-6.12,0,-3003,0,0,-8.24
2013-06-14 16:00:00,3.03,-1.93,4196,0,0,0,-4.81
2013-06-17 16:00:00,2.48,0.09,2021,0,0,0,-2.33
2013-06-18 16:00:00,3.11,2,1906,0,0,0,-1.08
2013-06-19 16:00:00,2.35,1.27,0,-726,0,0,-1.06
2013-06-20 16:00:00,-1.03,-2.19,0,-3467,0,0,-1.17
2013-06-21 16:00:00,-1.21,-2.45,0,-254.74,93929,-94965,-1.26
2013-06-24 16:00:00,-7.44,-8.5,0,-6057,0,0,-1.15
2013-06-25 16:00:00,-7.69,-9.09,0,-584,0,0,-1.52
2013-06-26 16:00:00,-7.56,-7.24,1850,0,0,0,0.35
2013-06-27 16:00:00,-7.89,-9.07,0,-1834,0,0,-1.28
2013-06-28 16:00:00,-6.19,-9.84,0,-765,0,0,-3.89
2013-07-01 16:00:00,-5.65,-7.07,2764,0,0,0,-1.51
2013-07-02 16:00:00,-5.28,-5.17,1899,0,0,0,0.12
2013-07-03 16:00:00,-6.05,-4.97,203,0,0,0,1.15
2013-07-04 16:00:00,-5.28,-5.08,0,-113,0,0,0.21
2013-07-05 16:00:00,-5.07,-6.59,0,-1506.65,93386,-92479,-1.6
2013-07-08 16:00:00,-7.76,-11.61,0,-5021,0,0,-4.17
2013-07-09 16:00:00,-7.8,-11.29,320,0,0,0,-3.79
2013-07-10 16:00:00,-5.19,-8.58,2708,0,0,0,-3.58
2013-07-11 16:00:00,-0.81,-5.53,3050,0,0,0,-4.76
2013-07-12 16:00:00,-3,-5.99,0,-458,0,0,-3.08
2013-07-15 16:00:00,-1.64,-3.78,2212,0,0,0,-2.18
2013-07-16 16:00:00,-1.19,-3.45,334,0,0,0,-2.29
2013-07-17 16:00:00,-2.68,-4.76,0,-1309,0,0,-2.14
2013-07-18 16:00:00,-4.28,-4.62,138,0,0,0,-0.36
2013-07-19 16:00:00,-6.62,-6.03,0,-1413.58,62170,-61791,0.63
2013-07-22 16:00:00,-6.12,-5.27,765,0,0,0,0.91
2013-07-23 16:00:00,-3.41,-5.04,230,0,0,0,-1.69
2013-07-24 16:00:00,-4.12,-6,0,-960,0,0,-1.96
2013-07-25 16:00:00,-4.61,-6.97,0,-970,0,0,-2.47
2013-07-26 16:00:00,-5.19,-5.92,1050,0,0,0,-0.77
2013-07-29 16:00:00,-7.24,-7.33,0,-1415,0,0,-0.1
2013-07-30 16:00:00,-6.67,-7.88,0,-545,0,0,-1.3
2013-07-31 16:00:00,-6.51,-8.39,0,-515,0,0,-2.01
2013-08-01 16:00:00,-4.28,-7.36,1035,0,0,0,-3.22
2013-08-02 16:00:00,-4.2,-8.12,0,-765.12,58314,-59545,-4.09
