时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2016-01-20 16:00:00,48.77,7.58,0,-1701,0,0,-27.69
2016-01-21 16:00:00,46.62,6.36,0,-1215,0,0,-27.46
2016-01-22 16:00:00,47.68,5.96,0,-405,0,0,-28.25
2016-01-25 16:00:00,47.91,5.96,0,0,0,0,-28.36
2016-01-26 16:00:00,42.18,-1.25,0,-7209,0,0,-30.55
2016-01-27 16:00:00,42.62,-0.52,729,0,0,0,-30.25
2016-01-28 16:00:00,40.71,-4.74,0,-4212,0,0,-32.3
2016-01-29 16:00:00,43.52,-1.5,3240,0,0,0,-31.37
2016-02-01 16:00:00,41.15,-3.2,0,-1701,0,0,-31.42
2016-02-02 16:00:00,42.37,-2.31,891,0,0,0,-31.38
2016-02-03 16:00:00,41.03,-3.2,0,-891,0,0,-31.36
2016-02-04 16:00:00,42.67,-1.41,1782,0,0,0,-30.9
2016-02-05 16:00:00,43.29,-2.31,0,-891,0,0,-31.82
2016-02-15 16:00:00,42.09,-3.36,0,-1053,0,0,-31.99
2016-02-16 16:00:00,44.72,0.37,3726,0,0,0,-30.65
2016-02-17 16:00:00,45.17,1.91,1539,0,0,0,-29.8
2016-02-18 16:00:00,44.95,1.34,0,-567,0,0,-30.09
2016-02-19 16:00:00,43.95,0.21,0,-1134,0,0,-30.39
2016-02-22 16:00:00,46.43,6.12,5913,0,0,0,-27.53
2016-02-23 16:00:00,44.73,3.85,0,-2268,0,0,-28.25
2016-02-24 16:00:00,45.01,4.01,162,0,0,0,-28.27
2016-02-25 16:00:00,40.55,-1.74,0,-5751,0,0,-30.09
2016-02-26 16:00:00,42.01,-1.25,486,0,0,0,-30.46
2016-02-29 16:00:00,42.48,-2.95,0,-1701,0,0,-31.89
2016-03-01 16:00:00,42.89,-1.09,1863,0,0,0,-30.78
2016-03-02 16:00:00,45.93,3.12,4212,0,0,0,-29.34
2016-03-03 16:00:00,47.23,4.98,1863,0,0,0,-28.7
2016-03-04 16:00:00,53.49,6.85,1863,0,0,0,-30.39
2016-03-07 16:00:00,51.98,7.98,1134,0,0,0,-28.95
2016-03-08 16:00:00,53.05,7.82,0,-162,0,0,-29.55
2016-03-09 16:00:00,53.78,6.85,0,-972,0,0,-30.52
2016-03-10 16:00:00,50.53,6.44,0,-405,0,0,-29.29
2016-03-11 16:00:00,50.42,6.85,405,0,0,0,-28.97
2016-03-14 16:00:00,49.59,7.98,1134,0,0,0,-27.82
2016-03-15 16:00:00,51.38,7.17,0,-810,0,0,-29.2
2016-03-16 16:00:00,55.15,6.36,0,-810,0,0,-31.45
2016-03-17 16:00:00,53.08,6.44,81,0,0,0,-30.47
2016-03-18 16:00:00,53.02,8.39,1944,0,0,0,-29.17
2016-03-21 16:00:00,54.03,12.27,3888,0,0,0,-27.11
2016-03-22 16:00:00,53.6,12.44,162,0,0,0,-26.8
2016-03-23 16:00:00,53.26,11.3,0,-1134,0,0,-27.38
2016-03-24 16:00:00,51.51,8.63,0,-2673,0,0,-28.3
2016-03-25 16:00:00,51.82,9.52,891,0,0,0,-27.86
2016-03-28 16:00:00,50.31,7.66,0,-1863,0,0,-28.37
2016-03-29 16:00:00,49.93,6.52,0,-1134,0,0,-28.95
2016-03-30 16:00:00,53.12,9.84,3321,0,0,0,-28.27
2016-03-31 16:00:00,52.66,9.36,0,-486,0,0,-28.36
2016-04-01 16:00:00,53.74,8.95,0,-405,0,0,-29.13
2016-04-05 16:00:00,54.08,10.41,1458,0,0,0,-28.34
2016-04-06 16:00:00,52.75,10.33,0,-81,0,0,-27.77
2016-04-07 16:00:00,51.28,8.22,0,-2106,0,0,-28.46
2016-04-08 16:00:00,51.2,9.36,1134,0,0,0,-27.67
2016-04-11 16:00:00,52.28,9.6,243,0,0,0,-28.03
2016-04-12 16:00:00,52.01,9.03,0,-567,0,0,-28.27
2016-04-13 16:00:00,53.3,10.57,1539,0,0,0,-27.87
2016-04-14 16:00:00,53.59,10.98,405,0,0,0,-27.74
2016-04-15 16:00:00,54.71,12.92,1944,0,0,0,-27.01
2016-04-18 16:00:00,53.91,10.49,0,-2430,0,0,-28.21
2016-04-19 16:00:00,54.15,11.46,972,0,0,0,-27.69
2016-04-20 16:00:00,54.41,9.2,0,-2268,0,0,-29.28
2016-04-21 16:00:00,54.56,8.87,0,-324,0,0,-29.56
2016-04-22 16:00:00,55.39,9.44,567,0,0,0,-29.57
2016-04-25 16:00:00,55.14,9.44,0,0,0,0,-29.46
2016-04-26 16:00:00,55.56,11.63,2187,0,0,0,-28.24
2016-04-27 16:00:00,55.21,12.36,729,0,0,0,-27.61
2016-04-28 16:00:00,55.72,15.68,3321,0,0,0,-25.71
2016-04-29 16:00:00,54.68,13.81,0,-1863,0,0,-26.42
2016-05-03 16:00:00,55.79,15.92,2106,0,0,0,-25.59
2016-05-04 16:00:00,55.76,18.35,2430,0,0,0,-24.02
2016-05-05 16:00:00,55.65,18.11,0,-243,0,0,-24.12
2016-05-06 16:00:00,53.6,14.7,0,-3402,0,0,-25.33
2016-05-09 16:00:00,52.2,13.89,0,-810,0,0,-25.17
2016-05-10 16:00:00,51.64,14.38,486,0,0,0,-24.57
2016-05-11 16:00:00,52.26,18.19,3807,0,0,0,-22.38
2016-05-12 16:00:00,52.57,19.73,1539,0,0,0,-21.52
2016-05-13 16:00:00,52.24,18.19,0,-1539,0,0,-22.37
2016-05-16 16:00:00,52.44,18.92,729,0,0,0,-21.99
2016-05-17 16:00:00,51.8,18.03,0,-891,0,0,-22.25
2016-05-18 16:00:00,52.93,16.57,0,-1458,0,0,-23.78
2016-05-19 16:00:00,52.07,16.24,0,-324,0,0,-23.56
2016-05-20 16:00:00,52.44,15.76,0,-486,0,0,-24.06
2016-05-23 16:00:00,51.83,15.43,0,-324,0,0,-23.97
2016-05-24 16:00:00,50.65,15.27,0,-162,0,0,-23.48
2016-05-25 16:00:00,51.73,15.19,0,-81,0,0,-24.08
2016-05-26 16:00:00,52.08,15.68,486,0,0,0,-23.93
2016-05-27 16:00:00,52.19,16,324,0,0,0,-23.78
2016-05-30 16:00:00,53.53,15.76,0,-243,0,0,-24.6
2016-05-31 16:00:00,56.67,20.94,5184,0,0,0,-22.81
2016-06-01 16:00:00,55.53,19.32,0,-1620,0,0,-23.28
2016-06-02 16:00:00,55.08,19.65,324,0,0,0,-22.85
2016-06-03 16:00:00,55.78,19.81,162,0,0,0,-23.09
2016-06-06 16:00:00,54.57,18.51,0,-1296,0,0,-23.33
2016-06-07 16:00:00,54.72,19.73,1215,0,0,0,-22.62
2016-06-08 16:00:00,54.58,19.16,0,-567,0,0,-22.91
2016-06-13 16:00:00,52.39,14.87,0,-4293,0,0,-24.62
2016-06-14 16:00:00,53.17,15.68,810,0,0,0,-24.48
2016-06-15 16:00:00,53.3,17.46,1782,0,0,0,-23.38
2016-06-16 16:00:00,52.81,15.84,0,-1620,0,0,-24.19
2016-06-17 16:00:00,53.36,16.08,243,0,0,0,-24.31
2016-06-20 16:00:00,53.56,16.24,162,0,0,0,-24.3
2016-06-21 16:00:00,53.73,17.05,810,0,0,0,-23.86
2016-06-22 16:00:00,54.22,18.84,1782,0,0,0,-22.94
2016-06-23 16:00:00,53.46,18.75,0,-81,0,0,-22.62
2016-06-24 16:00:00,51.38,16.81,0,-1944,0,0,-22.84
2016-06-27 16:00:00,51.88,18.51,1701,0,0,0,-21.97
2016-06-28 16:00:00,51.83,18.43,0,-81,0,0,-22
2016-06-29 16:00:00,53.38,20.86,2430,0,0,0,-21.2
2016-06-30 16:00:00,52.93,19.97,0,-891,0,0,-21.55
2016-07-01 16:00:00,53.95,20.46,486,0,0,0,-21.75
2016-07-04 16:00:00,55.53,24.59,4131,0,0,0,-19.89
2016-07-05 16:00:00,55.12,24.26,0,-324,0,0,-19.89
2016-07-06 16:00:00,54.63,24.26,0,0,0,0,-19.64
2016-07-07 16:00:00,54.46,23.37,0,-891,0,0,-20.13
2016-07-08 16:00:00,52.71,22.56,0,-810,0,0,-19.74
2016-07-11 16:00:00,52.75,24.59,2025,0,0,0,-18.44
2016-07-12 16:00:00,54.83,25.88,1296,0,0,0,-18.7
2016-07-13 16:00:00,54.29,28.96,3078,0,0,0,-16.42
2016-07-14 16:00:00,54.03,30.34,1377,0,0,0,-15.38
2016-07-15 16:00:00,54.46,30.34,0,0,0,0,-15.62
2016-07-18 16:00:00,56.1,31.8,1458,0,0,0,-15.57
2016-07-19 16:00:00,54.92,29.69,0,-2106,0,0,-16.29
2016-07-20 16:00:00,53.97,28.88,0,-810,0,0,-16.3
2016-07-21 16:00:00,54.67,31.23,2349,0,0,0,-15.15
2016-07-22 16:00:00,53.55,29.2,0,-2025,0,0,-15.86
2016-07-25 16:00:00,53.78,28.39,0,-810,0,0,-16.51
2016-07-26 16:00:00,54.6,30.58,2187,0,0,0,-15.54
2016-07-27 16:00:00,54.83,28.23,0,-2349,0,0,-17.18
2016-07-28 16:00:00,53.58,26.53,0,-1701,0,0,-17.61
2016-07-29 16:00:00,54.05,28.07,1539,0,0,0,-16.86
2016-08-01 16:00:00,54.84,27.91,0,-162,0,0,-17.39
2016-08-02 16:00:00,54.42,26.69,0,-1215,0,0,-17.96
2016-08-03 16:00:00,53.69,26.85,162,0,0,0,-17.46
2016-08-04 16:00:00,53.31,27.5,648,0,0,0,-16.84
2016-08-05 16:00:00,54.54,31.15,3645,0,0,0,-15.14
2016-08-08 16:00:00,54.62,30.66,0,-486,0,0,-15.5
2016-08-09 16:00:00,55.12,31.31,648,0,0,0,-15.35
2016-08-10 16:00:00,55.47,30.74,0,-567,0,0,-15.91
2016-08-11 16:00:00,57.28,35.44,4698,0,0,0,-13.89
2016-08-12 16:00:00,61.18,41.6,6156,0,0,0,-12.15
2016-08-15 16:00:00,64.7,44.11,2511,0,0,0,-12.5
2016-08-16 16:00:00,61.45,34.55,0,-9558,0,0,-16.66
2016-08-17 16:00:00,61.05,34.31,0,-243,0,0,-16.6
2016-08-18 16:00:00,60.23,35.6,1296,0,0,0,-15.37
2016-08-19 16:00:00,60.53,34.79,0,-810,0,0,-16.03
2016-08-22 16:00:00,60.46,34.31,0,-486,0,0,-16.3
2016-08-23 16:00:00,60.88,34.87,567,0,0,0,-16.17
2016-08-24 16:00:00,60.57,33.9,0,-972,0,0,-16.61
2016-08-25 16:00:00,60.36,32.93,0,-972,0,0,-17.11
2016-08-26 16:00:00,60.18,32.85,0,-81,0,0,-17.06
2016-08-29 16:00:00,59.19,34.71,1863,0,0,0,-15.38
2016-08-30 16:00:00,60.51,37.95,3240,0,0,0,-14.06
2016-08-31 16:00:00,60.99,38.44,486,0,0,0,-14.01
2016-09-01 16:00:00,60.58,37.06,0,-1377,0,0,-14.65
2016-09-02 16:00:00,60.8,36.57,0,-486,0,0,-15.07
2016-09-05 16:00:00,60.93,34.31,0,-2268,0,0,-16.54
2016-09-06 16:00:00,60.1,35.04,729,0,0,0,-15.65
2016-09-07 16:00:00,60.36,35.36,324,0,0,0,-15.59
2016-09-08 16:00:00,60.42,34.39,0,-972,0,0,-16.23
2016-09-09 16:00:00,59.73,34.55,162,0,0,0,-15.76
2016-09-12 16:00:00,57.5,32.69,0,-1863,0,0,-15.75
2016-09-13 16:00:00,57.53,31.63,0,-1053,0,0,-16.44
2016-09-14 16:00:00,56.09,27.75,0,-3888,0,0,-18.16
2016-09-19 16:00:00,57.04,28.15,405,0,0,0,-18.4
2016-09-20 16:00:00,56.83,27.26,0,-891,0,0,-18.85
2016-09-21 16:00:00,57.24,28.23,972,0,0,0,-18.45
2016-09-22 16:00:00,58.11,30.42,2187,0,0,0,-17.51
2016-09-23 16:00:00,58.2,30.18,0,-243,0,0,-17.71
2016-09-26 16:00:00,57.03,27.26,0,-2916,0,0,-18.96
2016-09-27 16:00:00,57.68,27.26,0,0,0,0,-19.29
2016-09-28 16:00:00,56.88,27.18,0,-81,0,0,-18.93
2016-09-29 16:00:00,57.5,29.53,2349,0,0,0,-17.76
2016-09-30 16:00:00,57.47,29.93,405,0,0,0,-17.49
2016-10-10 16:00:00,58.66,30.09,162,0,0,0,-18.01
2016-10-11 16:00:00,58.51,30.5,405,0,0,0,-17.67
2016-10-12 16:00:00,57.86,29.45,0,-1053,0,0,-18
2016-10-13 16:00:00,57.6,30.18,729,0,0,0,-17.4
2016-10-14 16:00:00,57.86,30.82,648,0,0,0,-17.13
2016-10-17 16:00:00,56.92,29.53,0,-1296,0,0,-17.45
2016-10-18 16:00:00,57.77,30.34,810,0,0,0,-17.39
2016-10-19 16:00:00,57.64,30.5,162,0,0,0,-17.22
2016-10-20 16:00:00,57.94,33.17,2673,0,0,0,-15.68
2016-10-21 16:00:00,58.67,34.63,1458,0,0,0,-15.15
2016-10-24 16:00:00,60.4,37.63,2997,0,0,0,-14.2
2016-10-25 16:00:00,60.05,37.95,324,0,0,0,-13.81
2016-10-26 16:00:00,58.87,36.49,0,-1458,0,0,-14.09
2016-10-27 16:00:00,58.55,38.52,2025,0,0,0,-12.63
2016-10-28 16:00:00,59.31,38.52,0,0,0,0,-13.05
2016-10-31 16:00:00,58.76,39.17,648,0,0,0,-12.34
2016-11-01 16:00:00,59.54,39.9,729,0,0,0,-12.31
2016-11-02 16:00:00,58.65,39.25,0,-648,0,0,-12.23
2016-11-03 16:00:00,59.47,40.46,1215,0,0,0,-11.92
2016-11-04 16:00:00,59.26,39.65,0,-810,0,0,-12.31
2016-11-07 16:00:00,59.13,38.11,0,-1539,0,0,-13.21
2016-11-08 16:00:00,60.01,40.22,2106,0,0,0,-12.37
2016-11-09 16:00:00,58.72,38.6,0,-1620,0,0,-12.68
2016-11-10 16:00:00,60.11,40.3,1701,0,0,0,-12.37
2016-11-11 16:00:00,60.29,42.97,2673,0,0,0,-10.81
2016-11-14 16:00:00,60.57,43.14,162,0,0,0,-10.86
2016-11-15 16:00:00,60.58,42.97,0,-162,0,0,-10.97
2016-11-16 16:00:00,60.49,42.16,0,-810,0,0,-11.42
2016-11-17 16:00:00,60.4,42.24,81,0,0,0,-11.32
2016-11-18 16:00:00,60.2,41.68,0,-567,0,0,-11.56
2016-11-21 16:00:00,61.6,43.22,1539,0,0,0,-11.37
2016-11-22 16:00:00,62.79,45.48,2268,0,0,0,-10.63
2016-11-23 16:00:00,65.09,48.48,2997,0,0,0,-10.06
2016-11-24 16:00:00,64.74,47.35,0,-1134,0,0,-10.56
2016-11-25 16:00:00,67.14,50.67,3321,0,0,0,-9.85
2016-11-28 16:00:00,66.87,50.59,0,-81,0,0,-9.76
2016-11-29 16:00:00,67.42,49.45,0,-1134,0,0,-10.73
2016-11-30 16:00:00,66.01,45.16,0,-4293,0,0,-12.56
2016-12-01 16:00:00,66.38,47.35,2187,0,0,0,-11.44
2016-12-02 16:00:00,66.2,45.97,0,-1377,0,0,-12.17
2016-12-05 16:00:00,66.7,44.92,0,-1053,0,0,-13.07
2016-12-06 16:00:00,65.85,45.32,405,0,0,0,-12.38
2016-12-07 16:00:00,65.42,45.97,648,0,0,0,-11.76
2016-12-08 16:00:00,67.14,49.29,3321,0,0,0,-10.68
2016-12-09 16:00:00,69.99,51.56,2268,0,0,0,-10.84
2016-12-12 16:00:00,70.47,48.16,0,-3402,0,0,-13.09
2016-12-13 16:00:00,68.07,45.97,0,-2187,0,0,-13.15
2016-12-14 16:00:00,68.69,45.65,0,-324,0,0,-13.66
2016-12-15 16:00:00,63.32,39.09,0,-6561,0,0,-14.84
2016-12-16 16:00:00,62.3,39.09,0,0,0,0,-14.3
2016-12-19 16:00:00,61.53,38.36,0,-729,0,0,-14.34
2016-12-20 16:00:00,60.01,35.12,0,-3240,0,0,-15.56
2016-12-21 16:00:00,60.68,37.79,2673,0,0,0,-14.25
2016-12-22 16:00:00,59.83,38.84,1053,0,0,0,-13.13
2016-12-23 16:00:00,59.09,36.82,0,-2025,0,0,-14
2016-12-26 16:00:00,59.58,38.52,1701,0,0,0,-13.2
2016-12-27 16:00:00,58.94,38.68,162,0,0,0,-12.75
2016-12-28 16:00:00,58.45,37.47,0,-1215,0,0,-13.24
2016-12-29 16:00:00,58.32,36.41,0,-1053,0,0,-13.84
2016-12-30 16:00:00,59.36,37.95,1539,0,0,0,-13.43
2017-01-03 16:00:00,61.1,44.11,6156,0,0,0,-10.55
2017-01-04 16:00:00,61.42,45,891,0,0,0,-10.17
2017-01-05 16:00:00,61.33,43.46,0,-1539,0,0,-11.08
2017-01-06 16:00:00,60.35,42.89,0,-567,0,0,-10.89
2017-01-09 16:00:00,60.73,45,2106,0,0,0,-9.79
2017-01-10 16:00:00,60.58,44.92,0,-81,0,0,-9.75
2017-01-11 16:00:00,60.07,42.49,0,-2430,0,0,-10.98
2017-01-12 16:00:00,59.99,40.14,0,-2349,0,0,-12.41
2017-01-13 16:00:00,61.27,41.11,972,0,0,0,-12.5
2017-01-16 16:00:00,63.61,42.24,1134,0,0,0,-13.06
2017-01-17 16:00:00,62.86,44.76,2511,0,0,0,-11.11
2017-01-18 16:00:00,63.88,46.86,2106,0,0,0,-10.39
2017-01-19 16:00:00,63.86,45.48,0,-1377,0,0,-11.22
2017-01-20 16:00:00,64.52,47.35,1863,0,0,0,-10.44
2017-01-23 16:00:00,64.18,46.62,0,-729,0,0,-10.7
2017-01-24 16:00:00,65.71,47.83,1215,0,0,0,-10.79
2017-01-25 16:00:00,65.66,47.02,0,-810,0,0,-11.25
2017-01-26 16:00:00,66.6,46.94,0,-81,0,0,-11.8
2017-02-03 16:00:00,64.78,45.81,0,-1134,0,0,-11.51
2017-02-06 16:00:00,64.6,44.11,0,-1701,0,0,-12.45
2017-02-07 16:00:00,64.35,46.21,2106,0,0,0,-11.04
2017-02-08 16:00:00,64.5,46.29,81,0,0,0,-11.07
2017-02-09 16:00:00,64.85,45.57,0,-729,0,0,-11.7
2017-02-10 16:00:00,65.67,47.59,2025,0,0,0,-10.91
2017-02-13 16:00:00,66.81,51.64,4050,0,0,0,-9.09
2017-02-14 16:00:00,66.15,51.24,0,-405,0,0,-8.97
2017-02-15 16:00:00,67.83,51.48,243,0,0,0,-9.74
2017-02-16 16:00:00,68.03,52.21,729,0,0,0,-9.41
2017-02-17 16:00:00,66.5,49.86,0,-2349,0,0,-9.99
2017-02-20 16:00:00,69.19,56.34,6480,0,0,0,-7.6
2017-02-21 16:00:00,69.29,54.56,0,-1782,0,0,-8.7
2017-02-22 16:00:00,69.26,55.29,729,0,0,0,-8.25
2017-02-23 16:00:00,69.11,53.67,0,-1620,0,0,-9.13
2017-02-24 16:00:00,68.71,53.58,0,-81,0,0,-8.97
2017-02-27 16:00:00,67.89,53.02,0,-567,0,0,-8.86
2017-02-28 16:00:00,67.88,55.69,2673,0,0,0,-7.26
2017-03-01 16:00:00,67.76,54.23,0,-1458,0,0,-8.07
2017-03-02 16:00:00,66.54,51.96,0,-2268,0,0,-8.75
2017-03-03 16:00:00,65.91,50.18,0,-1782,0,0,-9.48
2017-03-06 16:00:00,65.94,51.4,1215,0,0,0,-8.76
2017-03-07 16:00:00,66.62,51.07,0,-324,0,0,-9.33
2017-03-08 16:00:00,66.38,50.51,0,-567,0,0,-9.54
2017-03-09 16:00:00,65.17,48.64,0,-1863,0,0,-10.01
2017-03-10 16:00:00,65,49.13,486,0,0,0,-9.62
2017-03-13 16:00:00,66.16,49.86,729,0,0,0,-9.81
2017-03-14 16:00:00,66.16,51.24,1377,0,0,0,-8.98
2017-03-15 16:00:00,65.98,50.75,0,-486,0,0,-9.18
2017-03-16 16:00:00,66.4,51.88,1134,0,0,0,-8.73
2017-03-17 16:00:00,64.67,49.45,0,-2430,0,0,-9.24
2017-03-20 16:00:00,63.98,48.72,0,-729,0,0,-9.31
2017-03-21 16:00:00,63.6,49.21,486,0,0,0,-8.8
2017-03-22 16:00:00,61.49,45.57,0,-3645,0,0,-9.86
2017-03-23 16:00:00,62.29,48,2430,0,0,0,-8.81
2017-03-24 16:00:00,62.97,50.26,2268,0,0,0,-7.8
2017-03-27 16:00:00,64.11,50.99,729,0,0,0,-7.99
2017-03-28 16:00:00,63.53,49.7,0,-1296,0,0,-8.46
2017-03-29 16:00:00,63.18,48.24,0,-1458,0,0,-9.16
2017-03-30 16:00:00,63.08,48.48,243,0,0,0,-8.95
2017-03-31 16:00:00,64.61,52.37,3888,0,0,0,-7.44
2017-04-05 16:00:00,65.42,52.13,0,-243,0,0,-8.03
2017-04-06 16:00:00,64.82,50.1,0,-2025,0,0,-8.93
2017-04-07 16:00:00,64.8,50.67,567,0,0,0,-8.57
2017-04-10 16:00:00,63.85,49.29,0,-1377,0,0,-8.89
2017-04-11 16:00:00,63.35,48.56,0,-729,0,0,-9.05
2017-04-12 16:00:00,62.8,46.7,0,-1863,0,0,-9.89
2017-04-13 16:00:00,61.94,44.51,0,-2187,0,0,-10.76
2017-04-14 16:00:00,60.88,42.97,0,-1539,0,0,-11.13
2017-04-17 16:00:00,60.95,40.3,0,-2673,0,0,-12.83
2017-04-18 16:00:00,58.74,38.44,0,-1863,0,0,-12.79
2017-04-19 16:00:00,57.25,40.22,1782,0,0,0,-10.83
2017-04-20 16:00:00,56.44,39.65,0,-567,0,0,-10.73
2017-04-21 16:00:00,58.22,42.81,3159,0,0,0,-9.74
2017-04-24 16:00:00,58.2,42.89,81,0,0,0,-9.68
2017-04-25 16:00:00,58.57,43.86,972,0,0,0,-9.28
2017-04-26 16:00:00,57.9,42.81,0,-1053,0,0,-9.56
2017-04-27 16:00:00,58.52,43.86,1053,0,0,0,-9.25
2017-04-28 16:00:00,58.54,45.81,1944,0,0,0,-8.03
2017-05-02 16:00:00,57.29,42.08,0,-3726,0,0,-9.67
2017-05-03 16:00:00,56.34,40.79,0,-1296,0,0,-9.95
2017-05-04 16:00:00,55.56,40.71,0,-81,0,0,-9.55
2017-05-05 16:00:00,55.58,37.87,0,-2835,0,0,-11.38
2017-05-08 16:00:00,55.88,37.47,0,-405,0,0,-11.81
2017-05-09 16:00:00,55.82,38.44,972,0,0,0,-11.15
2017-05-10 16:00:00,56.22,40.54,2106,0,0,0,-10.04
2017-05-11 16:00:00,57.51,43.3,2754,0,0,0,-9.02
2017-05-12 16:00:00,61.8,47.59,4293,0,0,0,-8.78
2017-05-15 16:00:00,61.79,48.81,1215,0,0,0,-8.02
2017-05-16 16:00:00,60.83,46.13,0,-2673,0,0,-9.14
2017-05-17 16:00:00,59.56,43.78,0,-2349,0,0,-9.89
2017-05-18 16:00:00,58.92,43.86,81,0,0,0,-9.48
2017-05-19 16:00:00,59.05,43.3,0,-567,0,0,-9.9
2017-05-22 16:00:00,59.63,41.84,0,-1458,0,0,-11.14
2017-05-23 16:00:00,62.78,46.38,4536,0,0,0,-10.07
2017-05-24 16:00:00,62.67,45.4,0,-972,0,0,-10.62
2017-05-25 16:00:00,68.04,50.83,5427,0,0,0,-10.24
2017-05-26 16:00:00,67.62,50.18,0,-648,0,0,-10.4
2017-05-31 16:00:00,67.99,52.61,2430,0,0,0,-9.16
2017-06-01 16:00:00,68.84,51.72,0,-891,0,0,-10.14
2017-06-02 16:00:00,67.7,49.29,0,-2430,0,0,-10.98
2017-06-05 16:00:00,65.17,47.27,0,-2025,0,0,-10.84
2017-06-06 16:00:00,65.34,48.64,1377,0,0,0,-10.1
2017-06-07 16:00:00,66.97,49.78,1134,0,0,0,-10.3
2017-06-08 16:00:00,67.24,48.81,0,-972,0,0,-11.02
2017-06-09 16:00:00,68.02,49.53,729,0,0,0,-11
2017-06-12 16:00:00,67.18,51.53,1993.78,0,148390,-146286,-9.36
2017-06-13 16:00:00,66.65,53.52,1995,0,0,0,-7.88
2017-06-14 16:00:00,64.14,54.19,665,0,0,0,-6.06
2017-06-15 16:00:00,62.87,60.36,6175,0,0,0,-1.54
2017-06-16 16:00:00,62.75,56.56,0,-3800,0,0,-3.8
2017-06-19 16:00:00,63.6,55.8,0,-760,0,0,-4.77
2017-06-20 16:00:00,63.54,60.74,4940,0,0,0,-1.71
2017-06-21 16:00:00,64.13,57.99,0,-2755,0,0,-3.74
2017-06-22 16:00:00,67.05,55.9,0,-2090,0,0,-6.67
2017-06-23 16:00:00,67.87,51.05,0,-4845,0,0,-10.02
2017-06-26 16:00:00,67.86,51.24,190,0,0,0,-9.9
2017-06-27 16:00:00,69.8,52.48,1235,0,0,0,-10.2
2017-06-28 16:00:00,70.54,54.28,1805,0,0,0,-9.53
2017-06-29 16:00:00,71.24,52.29,0,-1995,0,0,-11.07
2017-06-30 16:00:00,70.58,50.96,0,-1330,0,0,-11.5
2017-07-03 16:00:00,70.11,51.72,760,0,0,0,-10.81
2017-07-04 16:00:00,68.9,54.76,3040,0,0,0,-8.37
2017-07-05 16:00:00,70.43,55.23,475,0,0,0,-8.92
2017-07-06 16:00:00,70.52,55.14,0,-95,0,0,-9.02
2017-07-07 16:00:00,68.94,56.94,1805,0,0,0,-7.1
2017-07-10 16:00:00,68.86,52.1,0,-4845,0,0,-9.93
2017-07-11 16:00:00,71.95,51.62,0,-475,0,0,-11.82
2017-07-12 16:00:00,73.05,49.15,0,-2470,0,0,-13.81
2017-07-13 16:00:00,76.09,54.09,4940,0,0,0,-12.49
2017-07-14 16:00:00,77.69,50.77,0,-3325,0,0,-15.15
2017-07-17 16:00:00,80.43,46.02,0,-4750,0,0,-19.07
2017-07-18 16:00:00,78.77,43.64,0,-2375,0,0,-19.65
2017-07-19 16:00:00,80.55,45.45,1805,0,0,0,-19.44
2017-07-20 16:00:00,80.22,44.4,0,-1045,0,0,-19.88
2017-07-21 16:00:00,78.52,40.13,0,-4275,0,0,-21.5
2017-07-24 16:00:00,80.7,38.99,0,-1140,0,0,-23.08
2017-07-25 16:00:00,80.9,40.03,1045,0,0,0,-22.59
2017-07-26 16:00:00,80.59,37.18,0,-2850,0,0,-24.04
2017-07-27 16:00:00,80.06,38.61,1425,0,0,0,-23.02
2017-07-28 16:00:00,80.45,35.95,0,-2660,0,0,-24.66
2017-07-31 16:00:00,79.83,36.04,95,0,0,0,-24.35
2017-08-01 16:00:00,82.21,42.41,6365,0,0,0,-21.84
2017-08-02 16:00:00,83.86,44.78,2375,0,0,0,-21.26
2017-08-03 16:00:00,81.02,40.79,0,-3990,0,0,-22.22
2017-08-04 16:00:00,79.82,38.42,0,-2375,0,0,-23.02
2017-08-07 16:00:00,79.9,38.51,95,0,0,0,-23.01
2017-08-08 16:00:00,79.48,37.56,0,-950,0,0,-23.36
2017-08-09 16:00:00,76.66,36.71,0,-855,0,0,-22.61
2017-08-10 16:00:00,76.06,37.47,760,0,0,0,-21.92
2017-08-11 16:00:00,73.48,33.76,0,-3705,0,0,-22.9
2017-08-14 16:00:00,73.2,35.28,1520,0,0,0,-21.89
2017-08-15 16:00:00,75.57,36.23,950,0,0,0,-22.41
2017-08-16 16:00:00,74.39,36.99,760,0,0,0,-21.45
2017-08-17 16:00:00,74.9,36.61,0,-380,0,0,-21.89
2017-08-18 16:00:00,75.09,36.04,0,-570,0,0,-22.3
2017-08-21 16:00:00,74.87,37.85,1805,0,0,0,-21.17
2017-08-22 16:00:00,76.09,40.22,2375,0,0,0,-20.37
2017-08-23 16:00:00,78.76,42.5,2280,0,0,0,-20.28
2017-08-24 16:00:00,78.67,38.42,0,-4085,0,0,-22.53
2017-08-25 16:00:00,84.34,39.46,1045,0,0,0,-24.35
2017-08-28 16:00:00,84.61,50.2,10735,0,0,0,-18.64
2017-08-29 16:00:00,85.47,46.4,0,-3800,0,0,-21.07
2017-08-30 16:00:00,83.89,44.88,0,-1520,0,0,-21.21
2017-08-31 16:00:00,81.9,46.87,1995,0,0,0,-19.26
2017-09-01 16:00:00,80.74,44.78,0,-2090,0,0,-19.9
2017-09-04 16:00:00,82.44,42.5,0,-2280,0,0,-21.89
